sample_id,family_id,label,subtype,scenario,behavior_mode,observation_profile,frame_count,simulator_version,feature_version,requested_depth_mode,fps,seed,split,attempted_missing_fraction,camera_residual_enabled,tracking_drift_enabled,feature_status,feature_config_id,rejection_reason,v_mean,v_std,a_mean,turn_rate_mean,turn_rate_p95,heading_change_ratio,straightness,stationary_ratio,bbox_area_mean,bbox_area_cv,bbox_scale_rate_std,observed_points,duration_seconds,nominal_fps,clock,missing_fraction,longest_missing_seconds,long_gap_count,mean_conf,boundary_fraction,usable_segments,retained_points,heading_valid_fraction,retained_duration_seconds,training_length_group
20260906:baseline:172:bird:pigeon:noisy,20260906:baseline:172,bird,pigeon,baseline,sudden_escape,noisy,159,3.0.0,3.0.0,passing_by,30.0,20260906,train,0.5534591194968553,False,True,accepted,3b9a6c638c3f3519,,19.244908015665672,1.8933382925228057,9.863029072654408,0.15808437535358022,0.4746906467931891,0.02940662775198787,0.9993576436891027,0.0,1.3338004870613758e-05,0.1074443767207538,0.14473710482488056,71.0,2.7,30.0,timestamp_ms,0.13414634146341464,0.33366666666666667,1.0,0.738699605170443,0.0,2.0,71.0,1.0,2.333,standard
20260906:multi_mode:32:bird:seagull:noisy,20260906:multi_mode:32,bird,seagull,multi_mode,sudden_escape,noisy,368,3.0.0,3.0.0,passing_by,30.0,20260906,train,0.08695652173913049,False,False,accepted,3b9a6c638c3f3519,,7.840083255516792,3.8621777091388356,7.998498082489947,0.6240475507027868,1.88604286612927,0.44602175011374373,0.6046978590848315,0.0,9.073821267914338e-06,0.16735785856673385,0.15979074271224314,336.0,12.233,30.00081746096624,timestamp_ms,0.08695652173913049,0.39966757493187993,1.0,0.8978654734854926,0.0,2.0,336.0,1.0,11.8,standard
20260906:sharp_turns:217:bird:seagull:noisy,20260906:sharp_turns:217,bird,seagull,sharp_turns,sudden_escape,noisy,63,3.0.0,3.0.0,approaching,30.0,20260906,train,0.07936507936507942,False,False,accepted,3b9a6c638c3f3519,,6.4663827950048445,0.5063607305475866,7.513672001219233,0.7541224544320115,1.3737150495823658,0.6393442622950819,0.9304774651745317,0.0,9.984214218703216e-06,0.08363396258870795,0.11973352765800982,58.0,2.067,29.995162070633768,timestamp_ms,0.07936507936507942,0.033661290322580646,0.0,0.8915994781812209,0.0,1.0,58.0,1.0,2.067,standard
20260906:sharp_turns:6:bird:pigeon:ideal,20260906:sharp_turns:6,bird,pigeon,sharp_turns,sudden_escape,ideal,220,3.0.0,3.0.0,receding,30.0,20260906,train,0.0,False,False,accepted,3b9a6c638c3f3519,,25.38326360178824,12.21420922363178,9.50618749201289,0.4066217486657833,1.3295805367270968,0.2798165137614679,0.4684989983099627,0.0,3.5464773761388706e-06,0.2665790130832562,0.1542681302564006,220.0,7.3,30.0,timestamp_ms,0.0,0.0006666666666673635,0.0,1.0,0.0,1.0,220.0,1.0,7.3,standard
20260906:sharp_turns:245:bird:falcon:ideal,20260906:sharp_turns:245,bird,falcon,sharp_turns,glide,ideal,354,3.0.0,3.0.0,crossing,30.0,20260906,train,0.0,False,False,accepted,3b9a6c638c3f3519,,36.88745035274245,10.376512938393489,9.447185628821106,0.2829338354392448,1.2001197794051623,0.17329545454545453,0.40751241482371126,0.0,2.0253185046583882e-06,0.17901783920478176,0.15474689363233252,354.0,11.767,29.999150165717687,timestamp_ms,0.0,0.0006657223796040987,0.0,1.0,0.0,1.0,354.0,1.0,11.767,standard
20260906:multi_mode:77:drone:hover_quad:noisy,20260906:multi_mode:77,drone,hover_quad,multi_mode,cruise,noisy,74,3.0.0,3.0.0,passing_by,30.0,20260906,train,0.04054054054054057,False,True,accepted,3b9a6c638c3f3519,,21.105097256004626,4.914454986795531,19.070983379657097,0.42030500420888406,1.0846971707653752,0.3194444444444445,0.9978874877764248,0.0,3.2476659209886123e-06,0.05931334512146758,0.13369998378646103,71.0,2.433,30.00411015207563,timestamp_ms,0.04054054054054057,0.033671232876712504,0.0,0.8611881608779426,0.0,1.0,71.0,1.0,2.433,standard
20260906:sudden_dash:104:drone:fixed_wing_drone:noisy,20260906:sudden_dash:104,drone,fixed_wing_drone,sudden_dash,cruise,noisy,85,3.0.0,3.0.0,receding,30.0,20260906,train,0.05882352941176472,True,True,accepted,3b9a6c638c3f3519,,6.034041365831946,0.5870438288798313,9.281376769947187,0.9042476118873799,2.3187440374085795,0.6097560975609756,0.9907007199698328,0.0,4.650874097363941e-06,0.13427057073609566,0.10619845811557709,80.0,2.767,29.996385977593064,timestamp_ms,0.04761904761904767,0.03366265060240959,0.0,0.842200046241852,0.0,1.0,80.0,1.0,2.767,standard
20260906:baseline:198:bird:pigeon:ideal,20260906:baseline:198,bird,pigeon,baseline,flap_jitter,ideal,196,3.0.0,3.0.0,receding,30.0,20260906,train,0.0,False,False,accepted,3b9a6c638c3f3519,,15.988190713201318,3.1447594476483824,6.209487998073022,0.1998938615302922,0.49985799342397835,0.041237113402061855,0.9960497594403029,0.0,3.5472288039836412e-06,0.2798408576154208,2.8582031737188047,196.0,6.5,30.0,timestamp_ms,0.0,0.0006666666666673635,0.0,1.0,0.0,1.0,196.0,1.0,6.5,standard
20260906:baseline:71:bird:seagull:ideal,20260906:baseline:71,bird,seagull,baseline,flap_jitter,ideal,80,3.0.0,3.0.0,receding,30.0,20260906,train,0.0,False,False,accepted,3b9a6c638c3f3519,,11.342868502386748,0.2345770894212487,1.48137521898402,0.07082073895541437,0.1790627561972021,0.0,0.9996995091401762,0.0,1.761391429852533e-05,0.10886945603461351,0.482858272632886,80.0,2.633,30.00379794910748,timestamp_ms,0.0,0.0006708860759496171,0.0,1.0,0.0,1.0,80.0,1.0,2.633,standard
20260906:baseline:239:drone:consumer_quad:noisy,20260906:baseline:239,drone,consumer_quad,baseline,cruise,noisy,65,3.0.0,3.0.0,receding,30.0,20260906,train,0.03076923076923077,False,True,accepted,3b9a6c638c3f3519,,19.888348237221376,0.7545510356776511,19.225989559360098,0.5696283685571518,1.1519035362901766,0.5238095238095238,0.9966393949557741,0.0,1.5340722727290693e-06,0.027674562872196086,0.15063006454635305,63.0,2.133,30.004688232536335,timestamp_ms,0.03076923076923077,0.03367187499999995,0.0,0.7603127059028951,0.0,1.0,63.0,1.0,2.133,standard
20260906:sharp_turns:296:bird:seagull:noisy,20260906:sharp_turns:296,bird,seagull,sharp_turns,glide,noisy,110,3.0.0,3.0.0,receding,30.0,20260906,train,0.10909090909090913,True,False,accepted,3b9a6c638c3f3519,,13.482296330161004,4.624217211131075,11.472212936550656,0.31345113967637933,0.9083229619155413,0.17527693089501178,0.9878138692396622,0.0,6.646340586602151e-06,0.1645582953310626,0.10626733638848147,98.0,3.633,30.00275254610515,timestamp_ms,0.10909090909090913,0.2996697247706424,1.0,0.9252802942999564,0.0,2.0,98.0,1.0,3.3,standard
20260906:sudden_dash:264:bird:falcon:ideal,20260906:sudden_dash:264,bird,falcon,sudden_dash,foraging_zigzag,ideal,393,3.0.0,3.0.0,approaching,30.0,20260906,train,0.529262086513995,False,False,accepted,3b9a6c638c3f3519,,14.8695301145821,4.323474580363697,8.817551240939382,0.442468743981393,1.1043561983694663,0.3551912568306011,0.9155099922056669,0.0,8.540171258483123e-06,0.39141459100057185,0.049868372755873795,185.0,6.133,30.001630523398013,timestamp_ms,0.0,0.000668478260870263,0.0,1.0,0.0,1.0,185.0,1.0,6.133,standard
20260906:baseline:86:bird:falcon:ideal,20260906:baseline:86,bird,falcon,baseline,sudden_escape,ideal,344,3.0.0,3.0.0,crossing,30.0,20260906,train,0.34302325581395354,False,False,accepted,3b9a6c638c3f3519,,43.32344831673173,6.484435052689656,3.8867205384615535,0.022304188487841582,0.04902560218297265,0.0,0.9999637615924438,0.0,2.022140897122947e-06,0.02082237440710571,0.009085254782242194,226.0,7.5,30.0,timestamp_ms,0.0,0.0006666666666673635,0.0,1.0,0.0,1.0,226.0,1.0,7.5,standard
20260906:baseline:86:drone:fixed_wing_drone:ideal,20260906:baseline:86,drone,fixed_wing_drone,baseline,cruise,ideal,344,3.0.0,3.0.0,crossing,30.0,20260906,train,0.2906976744186046,False,False,accepted,3b9a6c638c3f3519,,38.965890568393675,1.149416506808092,2.077296920174218,0.021286132920235675,0.051266656225401226,0.0,0.9999715374405002,0.0,1.0947451918995661e-06,0.02099398676165075,0.009303389817059835,244.0,8.1,30.0,timestamp_ms,0.0,0.0006666666666673635,0.0,1.0,0.0,1.0,244.0,1.0,8.1,standard
20260906:sudden_dash:244:drone:racing_quad:ideal,20260906:sudden_dash:244,drone,racing_quad,sudden_dash,cruise,ideal,104,3.0.0,3.0.0,approaching,30.0,20260906,train,0.0,False,False,accepted,3b9a6c638c3f3519,,52.08616348873801,16.331805410852905,22.44903494763302,0.015344227223228916,0.028535630834758297,0.0,0.9999863214910772,0.0,2.5647351567347844e-06,0.39735048881384294,0.058171338440779305,104.0,3.433,30.002912904165452,timestamp_ms,0.0,0.0006699029126216102,0.0,1.0,0.0,1.0,104.0,1.0,3.433,standard
20260906:multi_mode:80:drone:fixed_wing_drone:ideal,20260906:multi_mode:80,drone,fixed_wing_drone,multi_mode,cruise,ideal,161,3.0.0,3.0.0,passing_by,30.0,20260906,train,0.0,False,False,accepted,3b9a6c638c3f3519,,21.07030326294742,1.8801927012600235,3.8129042219585676,0.1279791565811713,0.2926154762062675,0.0,0.9926737395480919,0.0,1.2553214011202424e-06,0.04036210147267089,0.11196024488751999,161.0,5.333,30.001875117194825,timestamp_ms,0.0,0.0006687500000006966,0.0,1.0,0.0,1.0,161.0,1.0,5.333,standard
20260906:sudden_dash:17:drone:hover_quad:noisy,20260906:sudden_dash:17,drone,hover_quad,sudden_dash,cruise,noisy,81,3.0.0,3.0.0,crossing,30.0,20260906,train,0.04938271604938271,True,True,accepted,3b9a6c638c3f3519,,20.890814475065557,2.7834738342815255,30.69897802150701,0.7634164586047834,1.7662366680716224,0.5949367088607596,0.9928455270901274,0.0,1.0930544999315154e-06,0.01940512862094948,0.08210845001296618,77.0,2.667,29.996250468691414,timestamp_ms,0.04938271604938271,0.03366249999999995,0.0,0.7851244968576464,0.0,1.0,77.0,1.0,2.667,standard
20260906:sharp_turns:218:bird:pigeon:noisy,20260906:sharp_turns:218,bird,pigeon,sharp_turns,thermal_circle,noisy,97,3.0.0,3.0.0,approaching,30.0,20260906,train,0.17525773195876293,True,False,accepted,3b9a6c638c3f3519,,16.013538518827055,2.7160933199785515,14.867845146328479,0.553077686826285,1.4393871274692251,0.468345231341932,0.9900178663876463,0.0,3.5458680378688015e-06,0.06975664925005917,0.101920556306426,80.0,3.2,30.0,timestamp_ms,0.17525773195876293,0.4666666666666668,1.0,0.8447807405977625,0.0,2.0,80.0,1.0,2.7,standard
20260906:sudden_dash:90:drone:racing_quad:ideal,20260906:sudden_dash:90,drone,racing_quad,sudden_dash,cruise,ideal,372,3.0.0,3.0.0,approaching,30.0,20260906,train,0.46505376344086025,False,False,accepted,3b9a6c638c3f3519,,42.23765159618585,9.483819463190112,10.794878801022984,0.025329240246069362,0.06546234457233926,0.0,0.9999337521365977,0.0,1.2120336588672598e-06,0.46398757645243416,0.027317425951625868,199.0,6.6,30.0,timestamp_ms,0.0,0.0006666666666673635,0.0,1.0,0.0,1.0,199.0,1.0,6.6,standard
20260906:sudden_dash:64:bird:pigeon:ideal,20260906:sudden_dash:64,bird,pigeon,sudden_dash,sudden_escape,ideal,92,3.0.0,3.0.0,crossing,30.0,20260906,train,0.0,False,False,accepted,3b9a6c638c3f3519,,27.792589591243967,5.288650368487815,10.14959942599449,0.09211525465236584,0.16951715743907173,0.0,0.9989328011964349,0.0,3.820544562848789e-06,0.021072060002547546,0.0052493751458087285,92.0,3.033,30.003297065611605,timestamp_ms,0.0,0.0006703296703299208,0.0,1.0,0.0,1.0,92.0,1.0,3.033,standard
20260906:multi_mode:225:bird:seagull:noisy,20260906:multi_mode:225,bird,seagull,multi_mode,sudden_escape,noisy,220,3.0.0,3.0.0,receding,30.0,20260906,train,0.11818181818181817,False,False,accepted,3b9a6c638c3f3519,,9.64212209677693,5.755197207337145,7.4054450741996005,0.5377584173970249,1.8011478026802887,0.323076923076923,0.9195986735250341,0.0,9.728241571982748e-06,0.25106391143384976,0.09080288181002057,194.0,7.3,30.0,timestamp_ms,0.11818181818181817,0.6006666666666667,1.0,0.9205182685840342,0.0,1.0,189.0,1.0,6.5329999999999995,standard
20260906:baseline:133:drone:hover_quad:noisy,20260906:baseline:133,drone,hover_quad,baseline,cruise,noisy,241,3.0.0,3.0.0,receding,30.0,20260906,train,0.06224066390041494,True,False,accepted,3b9a6c638c3f3519,,10.0179935404798,0.8288571820814746,18.87941331300493,0.864678333027983,1.8884673220185677,0.6652719665271966,0.9918853715496805,0.0,2.5264473132373883e-06,0.08087362069003393,0.10792054788274752,226.0,8.0,30.0,timestamp_ms,0.06224066390041494,0.2326666666666667,0.0,0.8049754487782028,0.0,1.0,226.0,1.0,8.0,standard
20260906:sudden_dash:33:bird:falcon:ideal,20260906:sudden_dash:33,bird,falcon,sudden_dash,flap_jitter,ideal,234,3.0.0,3.0.0,crossing,30.0,20260906,train,0.0,False,False,accepted,3b9a6c638c3f3519,,41.47031727194894,8.721524887792874,6.509090404624951,0.017552207744818096,0.04839121566975541,0.0,0.9997410738406223,0.0,3.0902680921958867e-06,0.27002590723519837,2.922810068189235,234.0,7.767,29.998712501609376,timestamp_ms,0.0,0.0006652360515028433,0.0,1.0,0.0,1.0,234.0,1.0,7.767,standard
20260906:baseline:239:drone:consumer_quad:ideal,20260906:baseline:239,drone,consumer_quad,baseline,cruise,ideal,65,3.0.0,3.0.0,receding,30.0,20260906,train,0.0,False,False,accepted,3b9a6c638c3f3519,,24.547286373356684,0.12024085790966427,0.856869431622692,0.007933050209553165,0.021693326626045444,0.0,0.9999988284751765,0.0,9.73321219083563e-07,0.03110541459490602,0.003715275733279107,65.0,2.133,30.004688232536335,timestamp_ms,0.0,0.0006718750000002521,0.0,1.0,0.0,1.0,65.0,1.0,2.133,standard
20260906:baseline:199:bird:pigeon:ideal,20260906:baseline:199,bird,pigeon,baseline,thermal_circle,ideal,108,3.0.0,3.0.0,passing_by,30.0,20260906,train,0.0,False,False,accepted,3b9a6c638c3f3519,,16.796209654495975,4.1859829348000686,7.95991786707753,0.48330876660152466,0.759512584232446,0.43396226415094347,0.845691936020006,0.0,3.5752396320322972e-06,0.15601318708355946,0.08771956946585868,108.0,3.567,29.997196523689375,timestamp_ms,0.0,0.0006635514018694111,0.0,1.0,0.0,1.0,108.0,1.0,3.567,standard
20260906:sudden_dash:117:bird:seagull:noisy,20260906:sudden_dash:117,bird,seagull,sudden_dash,foraging_zigzag,noisy,420,3.0.0,3.0.0,receding,30.0,20260906,train,0.05476190476190479,False,True,accepted,3b9a6c638c3f3519,,9.345081301385362,2.9724080222413094,14.549975672039816,0.7513185885750703,2.202019651336694,0.5203836930455634,0.9680435394369048,0.0,2.6632861595718136e-06,0.3109275075723361,0.08296755284512779,397.0,13.934000000000001,29.998564661977895,timestamp_ms,0.05250596658711215,0.06666507177033634,0.0,0.8364680219669847,0.0,1.0,397.0,1.0,13.934000000000001,standard
20260906:sudden_dash:17:drone:fixed_wing_drone:ideal,20260906:sudden_dash:17,drone,fixed_wing_drone,sudden_dash,cruise,ideal,81,3.0.0,3.0.0,crossing,30.0,20260906,train,0.0,False,False,accepted,3b9a6c638c3f3519,,26.86898099284331,1.8228691426160404,3.7156397532500205,0.05136362930059212,0.10573029237020208,0.0,0.9999505863779334,0.0,2.3231331130297745e-06,0.02005095601348092,0.0006697554483264531,81.0,2.667,29.996250468691414,timestamp_ms,0.0,0.0006625000000002532,0.0,1.0,0.0,1.0,81.0,1.0,2.667,standard
20260906:baseline:62:bird:seagull:noisy,20260906:baseline:62,bird,seagull,baseline,glide,noisy,60,3.0.0,3.0.0,approaching,30.0,20260906,train,0.21666666666666667,True,True,accepted,3b9a6c638c3f3519,,4.965545255333022,1.0424341516981261,9.043500711813424,0.9119603673263859,2.042490212166938,0.7334543921657642,0.9899681581311893,0.0,8.534479515627146e-06,0.02743991687503903,0.09070504954873965,47.0,1.967,29.994916115912556,timestamp_ms,0.21666666666666667,0.36666101694915243,1.0,0.7533986708315112,0.0,2.0,47.0,1.0,1.5670000000000002,short
20260906:sudden_dash:245:drone:hover_quad:noisy,20260906:sudden_dash:245,drone,hover_quad,sudden_dash,cruise,noisy,115,3.0.0,3.0.0,receding,30.0,20260906,train,0.16521739130434787,False,False,accepted,3b9a6c638c3f3519,,17.560071646036654,2.0688149057501777,16.50606722939807,0.35681953214310996,0.9226574325611046,0.23711768049896026,0.9983471249054282,0.0,2.238267174909668e-06,0.08156736681290332,0.09538337497685463,96.0,3.8,30.0,timestamp_ms,0.16521739130434787,0.4666666666666667,1.0,0.8762526720675203,0.0,2.0,96.0,1.0,3.3,standard
20260906:baseline:87:bird:falcon:ideal,20260906:baseline:87,bird,falcon,baseline,sudden_escape,ideal,137,3.0.0,3.0.0,approaching,30.0,20260906,train,0.4744525547445255,False,False,accepted,3b9a6c638c3f3519,,15.57397851900551,1.40336315236019,4.1539427876309025,0.043964628216370885,0.09847227896207611,0.0,0.9998786630795732,0.0,7.911103230153027e-06,0.15931191826492805,0.011472794969401878,72.0,2.367,29.995775242923532,timestamp_ms,0.0,0.0006619718309861661,0.0,1.0,0.0,1.0,72.0,1.0,2.367,standard
20260906:sudden_dash:117:bird:seagull:ideal,20260906:sudden_dash:117,bird,seagull,sudden_dash,foraging_zigzag,ideal,420,3.0.0,3.0.0,receding,30.0,20260906,train,0.0,False,False,accepted,3b9a6c638c3f3519,,8.378950981025474,2.5183872310241795,3.608783774483403,0.35250323000700434,0.7450675831922844,0.26555023923444987,0.972103684010871,0.0,3.3119230607349313e-06,0.3675333095602351,0.03235696680906949,420.0,13.967,29.999284026634207,timestamp_ms,0.0,0.0006658711217190708,0.0,1.0,0.0,1.0,420.0,1.0,13.967,standard
20260906:baseline:80:bird:seagull:noisy,20260906:baseline:80,bird,seagull,baseline,foraging_zigzag,noisy,103,3.0.0,3.0.0,receding,30.0,20260906,train,0.058252427184465994,True,False,accepted,3b9a6c638c3f3519,,6.1719236057397415,1.1285707336524218,9.615518478196842,0.8385806114581122,1.868778274152462,0.6930693069306928,0.9706870813830466,0.0,5.11617953562473e-06,0.10362725848298879,0.12614559679800316,97.0,3.4,30.0,timestamp_ms,0.058252427184465994,0.06666666666666676,0.0,0.856444210638413,0.0,1.0,97.0,1.0,3.4,standard
20260906:sharp_turns:53:bird:falcon:ideal,20260906:sharp_turns:53,bird,falcon,sharp_turns,sudden_escape,ideal,311,3.0.0,3.0.0,passing_by,30.0,20260906,train,0.8167202572347267,False,False,accepted,3b9a6c638c3f3519,,37.95494389173375,1.04746375679006,3.723970246712782,0.04533777209248568,0.0861197838055197,0.0,0.9999570070415726,0.0,5.257899990782645e-06,0.015623305843539844,0.003308523092711766,57.0,1.867,29.99464381360471,timestamp_ms,0.0,0.0006607142857143131,0.0,1.0,0.0,1.0,57.0,1.0,1.867,short
20260906:sharp_turns:94:drone:fixed_wing_drone:noisy,20260906:sharp_turns:94,drone,fixed_wing_drone,sharp_turns,cruise,noisy,95,3.0.0,3.0.0,passing_by,30.0,20260906,train,0.03157894736842104,False,False,accepted,3b9a6c638c3f3519,,13.961779762854514,0.5884791831736178,7.406930306007299,0.2323692749945536,0.46663374390570045,0.04301075268817204,0.9991114391309891,0.0,7.015041738183121e-06,0.030896112204952777,0.13436803096295932,92.0,3.133,30.003191828917966,timestamp_ms,0.03157894736842104,0.033670212765957615,0.0,0.7977013253526152,0.0,1.0,92.0,1.0,3.133,standard
20260906:sharp_turns:116:drone:consumer_quad:noisy,20260906:sharp_turns:116,drone,consumer_quad,sharp_turns,cruise,noisy,328,3.0.0,3.0.0,passing_by,30.0,20260906,train,0.09451219512195119,True,True,accepted,3b9a6c638c3f3519,,20.838843970385515,9.434219428111929,28.18224573747857,0.681118107501315,2.154096829117774,0.45686886437744045,0.9679878139657406,0.0,1.975431540901714e-06,0.18001886141708298,0.18735824075837987,297.0,10.9,30.0,timestamp_ms,0.09451219512195119,0.36666666666666614,1.0,0.7831271364243128,0.0,2.0,297.0,1.0,10.5,standard
20260906:multi_mode:120:drone:racing_quad:noisy,20260906:multi_mode:120,drone,racing_quad,multi_mode,cruise,noisy,78,3.0.0,3.0.0,approaching,30.0,20260906,train,0.012820512820512775,True,False,accepted,3b9a6c638c3f3519,,34.589706534656116,17.82681064304062,36.849583399254634,0.5363040895848795,1.9716940637190905,0.31578947368421056,0.9977614166737191,0.0,1.1788952684502127e-06,0.03743022201321804,0.11693886061017705,77.0,2.567,29.996104402025708,timestamp_ms,0.012820512820512775,0.03366233766233761,0.0,0.7506917062099905,0.0,1.0,77.0,1.0,2.567,standard
20260906:multi_mode:238:drone:hover_quad:noisy,20260906:multi_mode:238,drone,hover_quad,multi_mode,cruise,noisy,79,3.0.0,3.0.0,passing_by,30.0,20260906,train,0.189873417721519,True,True,accepted,3b9a6c638c3f3519,,6.279955894292152,1.8788401211103627,6.970151566588648,0.4871558696862771,1.128456410043676,0.40321806136000415,0.9963675159989882,0.0,1.534919331189192e-05,0.10230722891805763,0.20930046566615454,64.0,2.6,30.0,timestamp_ms,0.189873417721519,0.43366666666666676,1.0,0.9005502391413909,0.0,2.0,64.0,1.0,2.133,standard
20260906:sharp_turns:65:bird:pigeon:ideal,20260906:sharp_turns:65,bird,pigeon,sharp_turns,flap_jitter,ideal,120,3.0.0,3.0.0,receding,30.0,20260906,train,0.0,False,False,accepted,3b9a6c638c3f3519,,14.673916719680882,1.9201216779124812,4.038166968710357,0.21007112901720312,0.9316756954087652,0.11016949152542374,0.9969621983354856,0.0,3.093044431121666e-06,0.1732360039747544,2.607943602518269,120.0,3.967,29.99747920342828,timestamp_ms,0.0,0.0006638655462187365,0.0,1.0,0.0,1.0,120.0,1.0,3.967,standard
